@relation estimate-W90-occupancy-blockMissing-F100-N15
@attribute temperature numeric
@attribute humidity numeric
@attribute light numeric
@attribute CO2 numeric
@attribute humidityRatio numeric
@attribute class {no,yes}

@data
20.7,24.5,0.0,474.25,0.00369458,no
20.7,24.5,0.0,470.25,0.00369458,no
20.7,24.53333333,0.0,478.0,0.00369963,no
20.7,24.56,0.0,469.4,0.00370368,no
20.7,24.53333333,0.0,468.33333333,0.00369963,no
20.7,24.6,0.0,469.25,0.00370975,no
20.7,24.6,0.0,468.0,0.00370975,no
20.7,24.6,0.0,473.0,0.00370975,no
20.7,24.56666667,0.0,474.33333333,0.00370469,no
20.7,24.5,0.0,475.75,0.00369458,no
20.7,24.5,0.0,473.5,0.00369458,no
20.7,24.5,0.0,474.75,0.00369458,no
20.7,24.5,0.0,472.0,0.00369458,no
20.7,24.5,0.0,468.25,0.00369458,no
20.7,24.5,0.0,471.5,0.00369458,no
20.7,24.5,0.0,469.0,0.00369458,no
20.7,24.5,0.0,468.0,0.00369458,no
20.7,24.5,0.0,471.5,0.00369458,no
20.7,24.5,0.0,469.6,0.00369458,no
20.7,24.5,0.0,466.6,0.00369458,no
20.70000000000006,24.483107021512193,0.0,471.4541120016638,0.0036920165510204387,no
20.70000000000008,24.478381591371843,0.0,471.6218476959408,0.003691299666986825,no
20.700000000000077,24.47357395747181,0.0,471.8019226610897,0.0036905703107951234,no
20.700000000000117,24.468684119812487,0.0,471.9943368971134,0.003689828482445324,no
20.700000000000124,24.463712078393574,0.0,472.19909040401416,0.0036890741819374383,no
20.70000000000016,24.458657833215135,0.0,472.416183181783,0.0036883074092714583,no
20.70000000000016,24.45352138427724,0.0,472.64561523042835,0.0036875281644473826,no
20.700000000000202,24.448302731579872,0.0,472.88738654994614,0.0036867364474652037,no
20.700000000000216,24.443001875122985,0.0,473.14149714033897,0.003685932258324942,no
20.700000000000248,24.43761881490656,0.0,473.4079470016051,0.00368511559702659,no
20.700000000000255,24.432153550930806,0.0,473.68673613374546,0.0036842864635701334,no
20.70000000000023,24.426606083195463,0.0,473.9778645367594,0.0036834448579555873,no
20.70000000000023,24.420976411700636,0.0,474.28133221064695,0.0036825907801829355,no
20.70000000000029,24.415264536446337,0.0,474.59713915540783,0.0036817242302522066,no
20.7000000000003,24.4094704574325,0.0,474.92528537104306,0.0036808452081633775,no
20.7,24.5,0.0,463.5,0.00369458,no
20.7,24.5,0.0,467.4,0.00369458,no
20.7,24.5,0.0,465.66666667,0.00369458,no
20.7,24.5,0.0,465.75,0.00369458,no
20.7,24.5,0.0,469.75,0.00369458,no
20.7,24.5,0.0,463.33333333,0.00369458,no
20.62,24.412,0.0,462.6,0.00366302,no
20.7,24.5,0.0,468.25,0.00369458,no
20.7,24.5,0.0,469.25,0.00369458,no
20.675,24.4725,0.0,469.0,0.00368469,no
20.66666667,24.46333333,0.0,471.33333333,0.0036814,no
20.625,24.4175,0.0,467.75,0.00366498,no
20.7,24.5,0.0,459.0,0.00369458,no
20.68,24.478,0.0,464.6,0.00368667,no
20.66666667,24.46333333,0.0,467.66666667,0.0036814,no
20.7,24.5,0.0,473.25,0.00369458,no
20.7,24.5,0.0,471.0,0.00369458,no
20.675,24.4725,0.0,465.75,0.00368469,no
20.7,24.5,0.0,461.5,0.00369458,no
20.675,24.4725,0.0,464.5,0.00368469,no
20.7,24.5,0.0,464.8,0.00369458,no
20.63333333,24.42666667,0.0,468.33333333,0.00366826,no
20.66666667,24.46333333,0.0,464.33333333,0.0036814,no
20.6,24.39,0.0,463.2,0.00365516,no
20.66666667,24.46333333,0.0,465.33333333,0.0036814,no
20.675,24.4725,0.0,464.25,0.00368469,no
20.64,24.434,0.0,460.0,0.00367089,no
20.7,24.5,0.0,461.0,0.00369458,no
20.66666667,24.46333333,0.0,467.0,0.0036814,no
20.64,24.434,0.0,462.2,0.00367089,no
20.6,24.39,0.0,459.75,0.00365516,no
20.65,24.445,0.0,455.25,0.00367483,no
20.625,24.4175,0.0,455.25,0.00366498,no
20.6,24.39,0.0,461.33333333,0.00365516,no
20.6,24.39,0.0,465.25,0.00365516,no
20.6,24.39,0.0,464.75,0.00365516,no
20.6,24.39,0.0,464.8,0.00365516,no
20.6,24.39,0.0,463.5,0.00365516,no
20.625,24.4175,0.0,463.5,0.00366498,no
20.6,24.39,0.0,465.66666667,0.00365516,no
20.625,24.4175,0.0,464.5,0.00366498,no
20.62,24.412,0.0,467.6,0.00366302,no
20.625,24.4175,0.0,459.5,0.00366498,no
20.625,24.4175,0.0,457.5,0.00366498,no
20.6,24.39,0.0,463.33333333,0.00365516,no
20.6,24.39,0.0,465.0,0.00365516,no
20.6,24.39,0.0,468.25,0.00365516,no
20.6,24.39,0.0,465.0,0.00365516,no
20.6,24.39,0.0,464.5,0.00365516,no
20.6,24.34,0.0,465.5,0.00364762,no
20.6,24.39,0.0,465.75,0.00365516,no
20.6,24.39,0.0,469.75,0.00365516,no
20.6,24.39,0.0,468.2,0.00365516,no
20.6,24.365,0.0,463.5,0.00365139,no
20.6,24.34,0.0,461.5,0.00364762,no
20.6,24.39,0.0,464.0,0.00365516,no
20.6,24.365,0.0,464.0,0.00365139,no
20.61666667,24.32333333,0.0,466.5,0.00364888,no
20.63333333,24.32333333,0.0,461.0,0.00365265,no
20.625,24.315,0.0,459.25,0.00364951,no
20.66,24.312,0.0,459.6,0.00365698,no
20.6,24.2,0.0,460.33333333,0.00362652,no
20.6,24.2,0.0,458.5,0.00362652,no
20.6,24.2,0.0,460.0,0.00362652,no
20.625,24.2925,0.0,464.5,0.00364611,no
20.62,24.236,0.0,467.2,0.00363645,no
20.6,24.2,0.0,456.0,0.00362652,no
20.6,24.2,0.0,459.5,0.00362652,no
20.6,24.2,0.0,460.33333333,0.00362652,no
20.6,24.2,0.0,462.2,0.00362652,no
20.6,24.2,0.0,460.5,0.00362652,no
20.6,24.2,0.0,464.25,0.00362652,no
20.63333333,24.23,0.0,464.33333333,0.00363856,no
20.6,24.2,0.0,465.75,0.00362652,no
20.6,24.2,0.0,463.5,0.00362652,no
20.6,24.2,0.0,466.2,0.00362652,no
20.6,24.2,0.0,466.25,0.00362652,no
20.6,24.2,0.0,466.0,0.00362652,no
20.6,24.2,0.0,463.25,0.00362652,no
20.575,24.2,0.0,466.75,0.0036209,no
20.6,24.2,0.0,467.66666667,0.00362652,no
20.6,24.2,0.0,463.5,0.00362652,no
20.6,24.2,0.0,459.25,0.00362652,no
20.6,24.2,0.0,463.25,0.00362652,no
20.575,24.2,0.0,463.0,0.0036209,no
20.603605786025813,24.14957680210143,0.0,463.233804305669,0.0036197628533021584,no
20.60417829180876,24.143448897491556,0.0,463.20079005845025,0.003618972099778668,no
20.604790758946177,24.137293013675635,0.0,463.16605200555307,0.0036181863105559245,no
20.605443187437885,24.131109150653632,0.0,463.1295901469768,0.003617405485633899,no
20.60613557728397,24.124897308425606,0.0,463.09140448272245,0.0036166296250126264,no
20.60686792848442,24.118657486991534,0.0,463.0514950127896,0.003615858728692084,no
20.60764024103915,24.1123896863515,0.0,463.0098617371793,0.0036150927966722805,no
20.608452514948237,24.10609390650538,0.0,462.9665046558877,0.0036143318289532152,no
20.60930475021173,24.099770147453302,0.0,462.92142376892065,0.003613575825534881,no
20.610196946829486,24.093418409195035,0.0,462.87461907627306,0.0036128247864172917,no
20.61112910480169,24.0870386917308,0.0,462.82609057794747,0.00361207871160044,no
20.61210122412815,24.080630995060638,0.0,462.775838273943,0.003611337601084328,no
20.613113304809,24.07419531918436,0.0,462.72386216426213,0.0036106014548689465,no
20.614165346844135,24.067731664101974,0.0,462.6701622489013,0.0036098702729543,no
20.61525735023367,24.06124002981365,0.0,462.6147385278621,0.003609144055340389,no
20.6,24.1,0.0,464.5,0.00361145,no
20.6,24.1,0.0,460.5,0.00361145,no
20.6,24.03333333,0.0,457.0,0.0036014,no
20.6,24.08,0.0,459.4,0.00360843,no
20.63333333,24.06666667,0.0,465.0,0.00361389,no
20.6,24.05,0.0,465.75,0.00360391,no
20.625,24.05,0.0,468.75,0.0036095,no
20.6,24.0,0.0,463.5,0.00359638,no
20.6,24.05,0.0,463.25,0.00360391,no
20.6,24.0,0.0,466.33333333,0.00359638,no
20.6,24.02,0.0,467.8,0.00359939,no
20.575,24.075,0.0,463.25,0.00360209,no
20.525,24.1,0.0,468.75,0.00359468,no
20.56666667,24.1,0.0,465.0,0.00360399,no
20.525,24.1,0.0,464.75,0.00359468,no
20.54,24.1,0.0,466.4,0.00359803,no
20.5,24.1,0.0,467.0,0.00358911,no
20.5,24.15,0.0,466.75,0.0035966,no
20.525,24.1,0.0,468.75,0.00359468,no
20.5,24.2,0.0,468.66666667,0.00360409,no
20.5,24.2,0.0,466.75,0.00360409,no
20.5,24.2,0.0,462.5,0.00360409,no
20.525,24.1,0.0,465.5,0.00359468,no
20.54,24.1,0.0,463.8,0.00359803,no
20.5,24.1,0.0,467.33333333,0.00358911,no
20.56666667,24.1,0.0,466.75,0.00360399,no
20.5,24.1,0.0,466.8,0.00358911,no
20.5,24.1,0.0,464.0,0.00358911,no
20.52,24.1,0.0,461.4,0.00359357,no
20.5,24.1,0.0,464.66666667,0.00358911,no
20.5,24.1,0.0,465.5,0.00358911,no
20.5,24.1,0.0,467.66666667,0.00358911,no
20.5,24.1,0.0,473.5,0.00358911,no
20.52,24.1,0.0,469.8,0.00359357,no
20.5,24.1,0.0,469.66666667,0.00358911,no
20.5,24.1,0.0,470.6,0.00358911,no
20.5,24.1,0.0,468.0,0.00358911,no
20.5,24.1,0.0,468.5,0.00358911,no
20.5,24.1,0.0,470.0,0.00358911,no
20.4725,24.05,0.0,472.75,0.00357551,no
20.5,24.075,0.0,466.75,0.00358537,no
20.4725,24.0225,0.0,466.0,0.0035714,no
20.42666667,23.96,0.0,467.33333333,0.00355194,no
20.4725,23.9975,0.0,468.5,0.00356767,no
20.456,23.956,0.0,470.8,0.00355781,no
20.5,24.0,0.0,472.0,0.00357413,no
20.478,23.978,0.0,470.0,0.00356597,no
20.445,23.945,0.0,466.66666667,0.00355374,no
20.5,24.0,0.0,461.4,0.00357413,no
20.39,23.89,0.0,462.66666667,0.00353345,no
20.4725,23.89,0.0,464.75,0.00355159,no
20.5,23.89,0.0,473.5,0.00355766,no
20.456,23.85,0.0,472.5,0.00354198,no
20.42666667,23.82333333,0.0,473.0,0.00353156,no
20.46333333,23.85666667,0.0,473.0,0.00354459,no
20.445,23.82333333,0.0,469.83333333,0.00353558,no
20.445,23.8175,0.0,469.25,0.00353471,no
20.4175,23.7475,0.0,471.75,0.00351825,no
20.42666667,23.76,0.0,472.66666667,0.00352212,no
20.4175,23.7225,0.0,471.5,0.00351453,no
20.4725,23.7675,0.0,471.0,0.00353328,no
20.39,23.7,0.0,472.0,0.00350519,no
20.434,23.736,0.0,468.8,0.00352014,no
20.42666667,23.73,56.33333333,471.66666667,0.00351765,no
20.39,23.7,311.75,474.75,0.00350519,yes
20.4175,23.7225,426.0,473.5,0.00351453,yes
20.4725,23.7675,433.0,473.75,0.00353328,yes
20.48166667,23.89,423.66666667,484.5,0.00355361,yes
20.5,23.89,419.0,492.4,0.00355766,yes
20.5,23.89,419.0,491.0,0.00355766,yes
20.5,23.89,419.0,487.2,0.00355766,yes
20.55,23.945,415.5,493.25,0.00357698,yes
20.52,24.0,409.8,499.6,0.00357857,yes
20.525,24.0,414.6,506.2,0.00357968,yes
20.6,24.08333333,413.0,507.33333333,0.00360894,no
20.6,24.1,414.6,514.6,0.00361145,no
20.6,24.175,407.5,522.25,0.00362275,no
20.6,24.2,406.6,525.6,0.00362652,no
20.6,24.2,399.5,528.0,0.00362652,no
20.63333333,24.23,398.33333333,537.33333333,0.00363856,yes
20.66,24.2,406.2,538.8,0.00364004,yes
20.625,24.175,414.0,538.5,0.00362837,yes
20.66,24.216,412.2,535.8,0.00364246,yes
20.675,24.34,411.0,538.75,0.00366463,yes
20.7,24.5,408.0,546.25,0.00369458,yes
20.66160455456671,24.246056034431717,564.9212915598457,542.216519911695,0.0036473264976251293,no
20.672645650381174,24.268426500366186,587.4423148864959,545.6149943730837,0.0036531464263020535,no
20.683963036788523,24.291454567777812,610.3835064876389,549.0830496970266,0.0036591265345217046,no
20.69555671378881,24.315140236666622,633.7448663632775,552.6206858835249,0.0036652668222840806,no
20.707426681381943,24.33948350703251,657.5263945134109,556.2279029325784,0.003671567289589191,no
20.719572939567986,24.364484378875627,681.7280909380389,559.9047008441836,0.0036780279364370277,no
20.731995488346847,24.39014285219588,706.3499556371611,563.651079618345,0.003684648762827596,no
20.74469432771865,24.416458926993275,731.3919886107789,567.4670392550602,0.0036914297687608805,no
20.757669457683306,24.443432603267716,756.8541898588908,571.3525797543288,0.003698370954236908,no
20.770920878240787,24.471063881019354,782.7365593814965,575.3077011161522,0.0037054723192556684,no
20.784448589391232,24.49935276024816,809.0390971785987,579.3324033405322,0.003712733863817151,no
20.79825259113451,24.5282992409542,835.7618032501955,583.426686427464,0.0037201555879213554,no
20.81233288347074,24.557903323137232,862.9046775962855,587.5905503769515,0.0037277374915683074,no
20.8266894663998,24.58816500679746,890.467720216871,591.8239951889915,0.0037354795747579733,no
20.84132233992171,24.619084291934854,918.4509311119521,596.1270208635889,0.0037433818374903874,no
20.84,25.05,419.0,623.75,0.00381093,yes
20.87,25.16,433.0,632.4,0.00383489,yes
20.89,25.2,433.0,639.0,0.00384578,yes
20.87333333,25.275,433.0,646.0,0.00385332,yes
20.84,25.1975,433.0,649.5,0.00383351,yes
20.89,25.272,433.0,649.8,0.00385684,yes
20.865,25.365,433.0,656.75,0.00386513,yes
20.84,25.34,433.0,660.75,0.00385532,yes
20.87333333,25.37333333,437.66666667,659.33333333,0.0038684,yes
20.87,25.37,440.6,671.6,0.00386709,yes
20.84,25.34,442.5,673.5,0.00385532,yes
20.865,25.365,438.0,678.25,0.00386513,yes
20.89,25.39,441.0,681.0,0.00387496,yes
20.89,25.35,429.0,683.0,0.00386881,yes
20.89,25.33,429.0,689.4,0.00386574,yes
20.89,25.34,429.0,694.25,0.00386728,yes
20.912,25.39,435.0,690.4,0.00388024,yes
20.945,25.39,444.0,697.33333333,0.00388817,yes
20.9725,25.39,444.0,710.25,0.00389479,yes
20.956,25.39,444.0,717.8,0.00389082,no
21.0,25.39,444.0,720.75,0.00390142,no
21.0,25.412,444.0,721.4,0.00390482,no
21.0,25.39,444.0,718.0,0.00390142,no
21.0,25.35666667,444.0,715.5,0.00389627,no
21.0,25.29,447.2,713.0,0.00388596,no
21.0,25.29,456.8,714.8,0.00388596,no
21.0,25.245,460.0,714.5,0.003879,yes
21.0,25.2,454.75,711.0,0.00387204,yes
21.0,25.2,453.0,705.0,0.00387204,yes
21.0,25.2,451.6,711.0,0.00387204,yes
21.025,25.2225,454.75,713.5,0.00388152,yes
21.08333333,25.2,453.0,719.5,0.00389205,yes
21.06666667,25.2,458.0,727.66666667,0.00388804,yes
21.11666667,25.2,458.0,728.66666667,0.00390007,yes
21.15,25.2225,459.25,731.25,0.00391163,yes
21.2,25.22833333,454.0,738.5,0.00392464,yes
21.2,25.18,454.0,740.2,0.00391707,yes
21.2,25.1,454.0,735.75,0.00390455,yes
21.2,25.14,454.0,735.0,0.00391081,yes
21.215,25.215,456.5,746.16666667,0.00392619,yes
21.2,25.2,465.25,762.75,0.0039202,yes
21.2,25.2,469.0,766.2,0.0039202,yes
21.2,25.218,469.0,763.4,0.00392302,yes
21.215,25.29166667,462.33333333,773.83333333,0.0039382,no
21.2,25.29,464.0,777.75,0.00393429,no
21.2,25.35666667,462.33333333,778.0,0.00394473,yes
21.2,25.37,470.2,778.4,0.00394682,yes
21.2225,25.34,475.75,774.75,0.0039476,yes
21.236,25.33,471.0,774.0,0.00394933,yes
21.29,25.4725,480.25,778.0,0.00398495,yes
21.29,25.42666667,487.0,779.0,0.00397773,yes
21.272,25.412,503.6,780.6,0.00397101,yes
21.29,25.575,509.5,786.25,0.00400109,yes
21.29,25.6725,527.25,800.75,0.00401644,yes
21.34,25.79,524.5,814.0,0.00404741,yes
21.412,25.872,529.8,832.0,0.00407844,yes
21.5,26.0,534.0,849.25,0.00412105,yes
21.5,26.08,544.0,860.6,0.00413381,yes
21.6,26.15,538.0,871.0,0.0041706,yes
21.66,26.216,553.0,879.5,0.00419668,yes
21.7,26.2675,542.5,894.0,0.00421535,yes
21.7225,26.2225,547.0,905.5,0.00421391,yes
21.79,26.39,559.2,911.2,0.00425866,yes
21.81,26.274,567.8,919.2,0.00424503,yes
21.865,26.315,554.0,923.5,0.0042661,yes
21.89,26.315,563.0,931.75,0.00427266,yes
21.89,26.315,564.5,934.75,0.00427266,yes
21.945,26.2225,577.5,934.75,0.00427196,yes
22.0,26.12,578.8,939.0,0.00426954,yes
22.0,26.06666667,581.66666667,936.66666667,0.00426077,yes
22.08571429,26.12857143,580.0,936.42857143,0.00429349,yes
22.1,26.1,596.0,936.5,0.00429253,yes
22.1,26.1,594.8,937.6,0.00429253,yes
22.14,25.998,603.4,937.8,0.00428614,yes
22.2,26.0,608.25,946.0,0.00430228,no
22.29,25.96333333,606.66666667,950.33333333,0.00431994,no
22.29,25.89,612.0,937.33333333,0.00430765,yes
22.29,25.85666667,611.0,943.66666667,0.00430207,yes
22.32333333,25.80666667,617.0,946.16666667,0.00430247,yes
22.39,25.7,624.75,944.5,0.0043021,yes
22.39,25.68,630.4,944.4,0.00429872,yes
22.445,25.65,632.5,948.0,0.00430815,yes
22.5,25.66666667,652.0,940.33333333,0.0043255,yes
22.5,25.6,643.5,944.33333333,0.00431419,yes
22.56666667,25.6,648.66666667,942.16666667,0.00433182,yes
22.64752414784334,26.12831396783252,666.1211353871888,999.070111193884,0.004436513061830556,yes
22.695082639335546,26.145725708083347,672.3817818824915,1005.2845018953535,0.004451489328482801,yes
22.74328107882805,26.163283533765064,678.7264289101655,1011.5466511283134,0.0044666557877615825,yes
22.792119466320734,26.180987444877882,685.1550764702176,1017.8565588927629,0.0044820124396669145,yes
22.84159780181353,26.198837441421585,691.6677245626439,1024.2142251886992,0.0044975592841987894,yes
22.891716085306612,26.21683352339633,698.2643731874443,1030.6196500161248,0.0045132963213571995,yes
22.942474316799867,26.234975690802028,704.9450223446224,1037.0728333750412,0.004529223551142169,yes
22.993872496293253,26.25326394363863,711.7096720341729,1043.573775265447,0.004545340973553689,yes
23.0459106237869,26.27169828190616,718.5583222561004,1050.1224756873435,0.004561648588591738,yes
23.1,25.5,690.0,997.0,0.00445755,yes
23.2,25.5,696.8,1003.8,0.00448478,yes
23.2,25.5,710.0,1004.83333333,0.00448478,yes
23.2,25.5,722.0,1011.4,0.00448478,yes
23.29,25.6,732.0,1022.5,0.00452722,yes
23.29,25.6,735.0,1029.83333333,0.00452722,yes
23.31,25.6,719.2,1031.0,0.00453273,yes
23.39,25.6,723.33333333,1040.0,0.00455484,yes
23.365,25.6,729.0,1040.5,0.00454792,yes
23.39,25.6,738.0,1042.0,0.00455484,yes
23.456,25.66,738.0,1052.4,0.00458394,yes
23.5,25.718,734.4,1062.8,0.00460668,yes
23.58,25.736,738.0,1067.75,0.00463238,yes
23.6,25.89,747.0,1072.25,0.00466597,yes
23.64,25.954,745.2,1095.2,0.00468896,yes
23.66666667,26.06666667,746.33333333,1109.0,0.0047171,yes
23.7,26.12,737.8,1119.0,0.00473639,yes
23.718,26.1,745.0,1123.4,0.00473791,yes
23.79,26.125,740.5,1122.5,0.00476323,yes
23.745,26.2,754.0,1123.0,0.00476399,yes
23.79,26.31,763.0,1158.2,0.00479722,yes
23.79,26.315,758.25,1160.25,0.00479814,yes
23.89,26.39,755.5,1166.0,0.00484117,yes
23.89,26.365,758.25,1164.75,0.00483655,yes
23.89,26.29,772.75,1163.25,0.00482269,yes
23.98428571,26.37571429,767.0,1172.71428571,0.00486624,yes
24.0,26.365,774.5,1182.0,0.00486888,yes
24.05,26.34,774.5,1182.0,0.00487897,yes
24.08,26.37,769.8,1187.6,0.00489345,yes
24.1,26.56666667,758.33333333,1191.33333333,0.0049362,yes
24.1,26.4725,775.75,1213.75,0.00491857,yes
24.1,26.154,775.0,1194.0,0.00485893,yes
24.1,25.958,783.4,1173.4,0.00482223,yes
24.1,25.918,789.6,1160.2,0.00481475,yes
24.1,25.8925,797.5,1156.25,0.00480997,yes
24.1,25.832,799.0,1139.0,0.00479865,yes
24.175,25.84,782.5,1140.5,0.00482196,yes
24.2,25.89166667,786.16666667,1145.33333333,0.00483899,yes
24.2,25.89,794.25,1149.25,0.00483867,yes
24.2,25.89,797.5,1152.5,0.00483867,yes
24.2,25.89,787.0,1153.25,0.00483867,yes
24.218,25.912,805.0,1152.4,0.00484809,yes
24.26,25.89166667,798.0,1146.16666667,0.00485656,yes
24.29,25.978,793.0,1145.4,0.00488173,yes
24.29,25.852,801.4,1140.8,0.00485786,yes
24.29,25.7,808.0,1150.25,0.00482908,yes
24.33,25.736,809.8,1129.2,0.00484759,yes
24.33,25.7,817.0,1125.8,0.00484076,yes
24.35666667,25.7,813.0,1123.0,0.00484856,yes
24.40833333,25.68166667,798.0,1124.0,0.00486021,yes
23.18,27.272,426.0,721.25,0.00479299,yes
23.15,27.2675,429.5,714.0,0.00478344,yes
23.15,27.245,426.0,713.5,0.00477946,yes
23.15,27.2,426.0,708.25,0.00477151,yes
23.1,27.2,426.0,704.5,0.00475699,yes
23.1,27.2,419.0,701.0,0.00475699,yes
23.1,27.2,419.0,701.66666667,0.00475699,yes
23.1,27.2,419.0,699.0,0.00475699,yes
23.1,27.2,419.0,689.33333333,0.00475699,yes
23.075,27.175,419.0,688.0,0.00474535,yes
23.075,27.15,419.0,690.25,0.00474095,yes
23.1,27.1,419.0,691.0,0.00473937,yes
23.1,27.16666667,419.0,683.5,0.00475112,yes
23.05,27.15,419.0,687.5,0.00473373,yes
23.0,27.125,419.0,686.0,0.00471494,yes
23.0,27.125,418.5,680.5,0.00471494,yes
23.0,27.2,0.0,681.5,0.00472808,no
22.945,27.29,0.0,685.0,0.00472795,no
22.945,27.39,0.0,685.0,0.00474541,no
22.89,27.39,0.0,689.0,0.00472951,no
22.89,27.39,0.0,689.5,0.00472951,no
22.89,27.39,0.0,689.0,0.00472951,no
22.89,27.445,0.0,691.0,0.00473908,no
22.89,27.5,0.0,688.0,0.00474865,no
22.89,27.5,0.0,689.5,0.00474865,no
22.79,27.445,0.0,689.0,0.00471022,no
22.79,27.5,0.0,685.66666667,0.00471973,no
22.79,27.5,0.0,687.0,0.00471973,no
22.79,27.5,0.0,688.0,0.00471973,no
22.745,27.5,0.0,670.0,0.00470678,no
22.7,27.46333333,0.0,668.66666667,0.00468754,no
22.7,27.5,0.0,670.0,0.00469385,no
22.7,27.5,0.0,667.0,0.00469385,no
22.66666667,27.42666667,0.0,664.5,0.00467171,no
22.7,27.6,0.0,670.0,0.00471105,no
22.39,27.35666667,0.0,629.33333333,0.00458146,no
22.39,27.5,0.0,632.0,0.00460564,no
22.39,27.5,0.0,636.5,0.00460564,no
22.39,27.5,0.0,627.5,0.00460564,no
22.39,27.39,0.0,626.0,0.00458708,no
22.39,27.5,0.0,625.5,0.00460564,no
22.34,27.39,0.0,623.5,0.00457305,no
22.39,27.46333333,0.0,624.66666667,0.00459945,no
22.39,27.39,0.0,622.0,0.00458708,no
22.29,27.39,0.0,621.0,0.00455906,no
22.34,27.39,0.0,626.5,0.00457305,no
22.29,27.39,0.0,622.0,0.00455906,no
22.39,27.39,0.0,620.0,0.00458708,no
22.29,27.39,0.0,621.5,0.00455906,no
22.29,27.35666667,0.0,616.33333333,0.00455347,no
22.29,27.34,0.0,609.0,0.00455067,no
22.29,27.39,0.0,614.0,0.00455906,no
22.29,27.34,0.0,613.5,0.00455067,no
22.29,27.34,0.0,611.0,0.00455067,no
22.29,27.39,0.0,612.0,0.00455906,no
22.29,27.29,0.0,608.0,0.00454229,no
22.29,27.29,0.0,605.5,0.00454229,no
22.2675,27.315,0.0,608.5,0.00454021,no
22.2,27.29,0.0,608.5,0.00451729,no
22.245,27.29,0.0,602.5,0.00452977,no
22.2,27.29,0.0,598.0,0.00451729,no
22.2,27.29,0.0,595.0,0.00451729,no
22.2,27.29,0.0,591.0,0.00451729,no
22.245,27.245,0.0,591.0,0.00452225,no
22.2,27.2,0.0,595.0,0.00450228,no
22.2,27.29,0.0,594.33333333,0.00451729,no
22.2,27.29,0.0,593.5,0.00451729,no
22.2,27.29,0.0,592.0,0.00451729,no
22.15,27.245,0.0,586.5,0.00449597,no
22.2,27.2,0.0,586.0,0.00450228,no
22.15,27.245,0.0,586.0,0.00449597,no
22.2,27.245,0.0,584.5,0.00450979,no
22.1,27.245,0.0,584.5,0.00448219,no
22.1,27.2,0.0,585.5,0.00447474,no
22.13333333,27.2,0.0,584.66666667,0.0044839,no
22.2,27.2,0.0,577.0,0.00450228,no
22.1,27.2,0.0,580.0,0.00447474,no
22.125,27.2,0.0,582.0,0.00448161,no
22.2,27.2,0.0,580.0,0.00450228,no
22.1,27.15,0.0,578.0,0.00446645,no
22.1,27.2,0.0,576.5,0.00447474,no
22.1,27.2,0.0,580.0,0.00447474,no
22.1,27.2,0.0,572.5,0.00447474,no
22.1,27.2,0.0,567.0,0.00447474,no
22.1,27.2,0.0,568.0,0.00447474,no
22.1,27.2,0.0,574.5,0.00447474,no
22.1,27.2,0.0,564.33333333,0.00447474,no
22.1,27.2,0.0,563.0,0.00447474,no
22.1,27.15,0.0,564.5,0.00446645,no
22.06666667,27.16666667,0.0,566.33333333,0.00446008,no
22.1,27.1,0.0,562.0,0.00445817,no
22.0,27.1,0.0,565.5,0.00443088,no
22.0,27.1,0.0,570.0,0.00443088,no
22.05,27.15,0.0,562.0,0.00445276,no
22.0,27.1,0.0,560.0,0.00443088,no
22.0,27.1,0.0,558.0,0.00443088,no
22.0,27.1,0.0,556.0,0.00443088,no
22.0,27.1,0.0,557.0,0.00443088,no
21.9175,27.1,0.0,556.5,0.00440847,no
21.945,27.1,0.0,557.5,0.00441593,no
21.92666667,27.1,0.0,555.0,0.00441095,no
21.89,27.1,0.0,555.0,0.00440102,no
21.89,27.1,0.0,553.0,0.00440102,no
21.89,27.1,0.0,549.5,0.00440102,no
21.89,27.1,0.0,548.5,0.00440102,no
21.89,27.1,0.0,551.5,0.00440102,no
21.89,27.1,0.0,548.5,0.00440102,no
21.89,27.1,0.0,548.0,0.00440102,no
21.89,27.1,0.0,547.5,0.00440102,no
21.89,27.1,0.0,553.0,0.00440102,no
21.84,27.1,0.0,547.5,0.00438751,no
21.85666667,27.1,0.0,548.66666667,0.00439201,no
21.79,27.1,0.0,540.0,0.00437404,no
21.79,27.1,0.0,538.0,0.00437404,no
21.79,27.1,0.0,542.0,0.00437404,no
21.79,27.1,0.0,542.0,0.00437404,no
21.79,27.1,0.0,538.0,0.00437404,no
21.79,27.1,0.0,537.66666667,0.00437404,no
21.79,27.1,0.0,537.5,0.00437404,no
21.79,27.1,0.0,536.0,0.00437404,no
21.807222222333273,27.099999999999923,0.0,536.9277777784988,0.0043786800000000245,no
